#Model: 0.104160800000 1.830857660000 -0.278375930000 2.482630900000 2.060239220000 0.322896640000 -0.099136200000 0.696256730000 -6.783021920000 -0.740212860000 -0.243005030000 2.357406780000 -0.670161000000 0.032409440000 0.705463040000 0.078203160000 -1.313028390000 3.345707840000 -0.969087940000 -0.340795970000 1.677667720000 0.422031030000 3.105399340000 0.361458860000 2.955837030000 -0.110232830000 4.023850140000 2.321001140000 -0.161718440000 0.208850790000 0.446655700000 -1.141828020000 1.067118400000 0.102460660000 -0.229540280000 0.209918420000 0.070000000000 0.040711970000 -0.160329600000 -0.125858630000 0.332955620000 8.977376730000 -0.043766440000 0.426113490000 0.600463510000 0 356.934366097907
#Type Subtype Z1 Z2 step1 step2 SM1 SM2 smb1 smb2 R1 R2 Val Err_h Err_l Model_Val MV+ MV- Chi2 Chi2+ Chi2-
smf a 1.000000 1.500000 79 99 10.900000 11.150000 78 83 0.000000 0.000000 -3.092783e+00 0.137267 0.124019 -3.027989e+00 2.065045e-02 2.122790e-02 1.141530e-01 0.000000e+00 0.000000e+00
smf a 1.000000 1.500000 79 99 11.150000 11.400000 83 88 0.000000 0.000000 -3.620443e+00 0.219132 0.215085 -3.506549e+00 2.459046e-02 5.016270e-02 1.855663e-01 0.000000e+00 0.000000e+00
smf a 1.000000 1.500000 79 99 11.400000 11.600000 88 92 0.000000 0.000000 -4.408413e+00 0.175082 0.209172 -4.200485e+00 6.339545e-02 6.353537e-02 1.152123e+00 0.000000e+00 0.000000e+00
smf a 1.000000 1.500000 79 99 11.600000 11.850000 92 97 0.000000 0.000000 -5.359463e+00 0.387011 0.631304 -5.104023e+00 1.698323e-01 8.635328e-02 3.092508e-01 0.000000e+00 0.000000e+00
csfr a 4.000000 5.000000 33 40 10.000000 10.000000 60 60 0.000000 0.000000 -1.415528e+00 0.301196 0.312850 -1.606357e+00 3.830130e-02 2.974932e-02 3.033663e-01 0.000000e+00 0.000000e+00
csfr a 5.000000 6.000000 28 33 10.000000 10.000000 60 60 0.000000 0.000000 -1.753320e+00 0.301196 0.384675 -1.836480e+00 5.459728e-02 4.577858e-02 3.341042e-02 0.000000e+00 0.000000e+00
csfr a 6.000000 7.500000 21 28 10.000000 10.000000 60 60 0.000000 0.000000 -1.617657e+00 0.298541 0.536350 -2.089075e+00 7.219511e-02 5.873648e-02 7.768711e-01 0.000000e+00 0.000000e+00
csfr a 7.500000 8.500000 18 21 10.000000 10.000000 60 60 0.000000 0.000000 -1.789532e+00 0.524388 0.944983 -2.337291e+00 9.115582e-02 8.571439e-02 4.086751e-01 0.000000e+00 0.000000e+00
csfr a 8.375000 10.425000 12 18 10.000000 10.000000 60 60 0.000000 0.000000 -1.832501e+00 0.521234 1.039067 -2.641559e+00 1.080935e-01 1.566429e-01 6.811100e-01 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 7.900000 8.100000 18 22 0.000000 0.000000 -1.332233e+00 0.060828 0.070711 -1.446680e+00 2.953503e-02 3.268187e-02 1.784066e+00 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 8.150000 8.350000 23 27 0.000000 0.000000 -1.492233e+00 0.060828 0.070711 -1.555687e+00 1.311242e-02 2.457540e-02 4.005247e-01 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 8.400000 8.600000 28 32 0.000000 0.000000 -1.672233e+00 0.070711 0.080623 -1.675715e+00 1.250225e-02 1.858208e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 8.650000 8.850000 33 37 0.000000 0.000000 -1.822233e+00 0.070711 0.080623 -1.802364e+00 1.537887e-02 1.411455e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 8.900000 9.100000 38 42 0.000000 0.000000 -1.992233e+00 0.080623 0.090554 -1.921361e+00 1.401107e-02 8.949408e-03 3.816274e-01 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 9.150000 9.350000 43 47 0.000000 0.000000 -1.972233e+00 0.070711 0.080623 -2.025562e+00 1.365514e-02 4.776840e-03 1.848267e-01 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 9.400000 9.600000 48 52 0.000000 0.000000 -2.062233e+00 0.070711 0.090554 -2.111819e+00 1.380513e-02 5.074671e-03 1.269063e-01 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 9.650000 9.850000 53 57 0.000000 0.000000 -2.132233e+00 0.080623 0.100499 -2.184909e+00 1.273898e-02 4.401654e-03 1.233080e-01 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 9.900000 10.100000 58 62 0.000000 0.000000 -2.202233e+00 0.080623 0.100499 -2.237247e+00 1.005630e-02 3.325617e-03 2.715127e-02 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 10.150000 10.350000 63 67 0.000000 0.000000 -2.272233e+00 0.080623 0.090554 -2.284399e+00 1.200946e-02 5.249638e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 10.400000 10.600000 68 72 0.000000 0.000000 -2.372233e+00 0.080623 0.100499 -2.349150e+00 1.799662e-02 5.158732e-03 1.196230e-03 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 10.650000 10.850000 73 77 0.000000 0.000000 -2.492233e+00 0.090554 0.110454 -2.486785e+00 1.800552e-02 7.058718e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 10.900000 11.100000 78 82 0.000000 0.000000 -2.872233e+00 0.110454 0.150333 -2.756869e+00 8.558708e-03 2.103286e-02 7.152297e-01 0.000000e+00 0.000000e+00
smf a 0.200000 0.500000 132 155 11.150000 11.350000 83 87 0.000000 0.000000 -3.422233e+00 0.140357 0.180278 -3.207966e+00 8.172108e-03 4.935279e-02 1.915716e+00 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 9.100000 9.350000 42 47 0.000000 0.000000 -2.077543e+00 0.077625 0.063924 -2.102515e+00 1.421434e-02 1.186342e-02 5.100307e-03 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 9.350000 9.600000 47 52 0.000000 0.000000 -2.163513e+00 0.034226 0.063811 -2.206963e+00 1.263573e-02 1.266511e-02 2.062874e-01 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 9.600000 9.850000 52 57 0.000000 0.000000 -2.258733e+00 0.061289 0.088969 -2.286377e+00 1.138384e-02 1.544163e-02 1.067431e-02 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 9.850000 10.100000 57 62 0.000000 0.000000 -2.355663e+00 0.066884 0.104636 -2.339148e+00 9.023145e-03 1.489519e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 10.100000 10.350000 62 67 0.000000 0.000000 -2.405433e+00 0.072635 0.113321 -2.374647e+00 8.947461e-03 1.203752e-02 1.566822e-02 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 10.350000 10.600000 67 72 0.000000 0.000000 -2.469803e+00 0.057091 0.076752 -2.427437e+00 1.650470e-02 7.965437e-03 1.293290e-01 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 10.600000 10.850000 72 77 0.000000 0.000000 -2.569813e+00 0.060300 0.101542 -2.552295e+00 2.216527e-02 3.797157e-03 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 10.850000 11.100000 77 82 0.000000 0.000000 -2.819363e+00 0.099282 0.076528 -2.809115e+00 1.213924e-02 1.621105e-02 0.000000e+00 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 11.100000 11.350000 82 87 0.000000 0.000000 -3.196963e+00 0.151193 0.100694 -3.256881e+00 1.142742e-02 5.113853e-02 1.250622e-01 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 11.350000 11.600000 87 92 0.000000 0.000000 -3.846153e+00 0.203214 0.190114 -3.962226e+00 4.669065e-02 5.967155e-02 2.471630e-01 0.000000e+00 0.000000e+00
smf a 0.500000 1.100000 94 132 11.600000 11.850000 92 97 0.000000 0.000000 -4.742993e+00 0.421372 0.380095 -4.893017e+00 1.100754e-01 7.773331e-02 1.094762e-01 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 0.000000 0.000000 0 0 0.000000 0.000000 6.997802e-01 0.022501 0.022736 6.684292e-01 1.594923e-02 1.105818e-02 2.505594e-01 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 1.000000 1.000000 1 0 0.000000 0.000000 6.635619e-01 0.019739 0.018454 6.540375e-01 2.017478e-02 7.155835e-03 0.000000e+00 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 2.000000 2.000000 2 0 0.000000 0.000000 6.605002e-01 0.018044 0.019555 6.517657e-01 1.864447e-02 1.033822e-02 0.000000e+00 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 3.000000 5.000000 3 0 0.000000 0.000000 6.665314e-01 0.013900 0.013447 6.461390e-01 1.982654e-02 6.463579e-03 8.245656e-04 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 6.000000 9.000000 4 40 0.000000 0.000000 6.429059e-01 0.013892 0.013992 6.406240e-01 1.587448e-02 8.443090e-03 0.000000e+00 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 10.000000 17.000000 5 120 0.000000 0.000000 6.243446e-01 0.014369 0.014742 6.236628e-01 1.620085e-02 7.995096e-03 0.000000e+00 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 18.000000 31.000000 6 120 0.000000 0.000000 6.292125e-01 0.017859 0.016428 5.945303e-01 1.573650e-02 8.199032e-03 7.917097e-01 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 32.000000 55.000000 7 120 0.000000 0.000000 5.366350e-01 0.024940 0.025247 5.421351e-01 2.359483e-02 6.084430e-03 0.000000e+00 0.000000e+00 0.000000e+00
cdens_fsf a 0.010000 0.050000 170 175 56.000000 99.000000 8 120 0.000000 0.000000 4.521464e-01 0.051609 0.052710 5.149931e-01 1.627844e-02 2.310491e-02 6.868004e-01 0.000000e+00 0.000000e+00
qf a 0.800000 1.000000 99 110 10.800000 10.900000 76 78 0.000000 0.000000 5.887131e-01 0.050990 0.050990 5.573430e-01 4.659062e-02 6.797570e-04 4.972272e-02 0.000000e+00 0.000000e+00
qf a 0.800000 1.000000 99 110 10.900000 11.000000 78 80 0.000000 0.000000 6.258481e-01 0.050990 0.050990 6.081276e-01 5.331034e-02 -2.502058e-03 0.000000e+00 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 0 0.100000 0.158490 2.607080e+00 0.035843 0.035843 2.635933e+00 1.545239e-02 1.526070e-02 3.810879e-02 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 0 0.100000 0.158490 2.426450e+00 0.048375 0.048375 2.353942e+00 3.072538e-03 6.596447e-02 7.907965e-02 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 0 0.100000 0.158490 2.798280e+00 0.046723 0.046723 2.813035e+00 2.496082e-02 1.694486e-02 9.736968e-01 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 1 0.158490 0.251190 2.434450e+00 0.034405 0.034405 2.472603e+00 1.777644e-02 1.287494e-02 4.449235e-01 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 1 0.158490 0.251190 2.155060e+00 0.039487 0.039487 2.159693e+00 5.050366e-03 5.676254e-02 7.583442e-02 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 1 0.158490 0.251190 2.644120e+00 0.040107 0.040107 2.655706e+00 2.388662e-02 1.031863e-02 1.536190e-01 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 2 0.251190 0.398110 2.307990e+00 0.032735 0.032735 2.322398e+00 1.331568e-02 1.366065e-02 4.368299e-01 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 2 0.251190 0.398110 2.008720e+00 0.039632 0.039632 2.041583e+00 -3.749999e-03 6.197053e-02 1.836636e-01 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 2 0.251190 0.398110 2.491980e+00 0.034970 0.034970 2.491622e+00 2.415362e-02 9.864611e-03 4.982479e-01 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 3 0.398110 0.630960 2.139910e+00 0.042309 0.042309 2.161312e+00 1.544627e-02 8.336665e-03 3.914353e-01 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 3 0.398110 0.630960 1.900300e+00 0.041813 0.041813 1.919512e+00 -7.265556e-04 4.714532e-02 3.245979e-01 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 3 0.398110 0.630960 2.303760e+00 0.052619 0.052619 2.315185e+00 2.327404e-02 6.968704e-03 4.036363e-01 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 4 0.630960 1.000000 1.978680e+00 0.040145 0.040145 1.986382e+00 1.401611e-02 6.547956e-03 1.960008e-02 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 4 0.630960 1.000000 1.762280e+00 0.038385 0.038385 1.772198e+00 -3.852636e-04 3.907964e-02 3.691161e-01 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 4 0.630960 1.000000 2.137910e+00 0.048355 0.048355 2.123804e+00 1.904565e-02 7.300567e-03 6.393726e-01 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 5 1.000000 1.584890 1.773100e+00 0.044518 0.044518 1.796465e+00 9.668638e-03 6.031117e-03 7.303031e-01 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 5 1.000000 1.584890 1.616070e+00 0.032973 0.032973 1.629982e+00 3.096372e-03 2.840356e-02 1.753326e-01 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 5 1.000000 1.584890 1.892390e+00 0.054427 0.054427 1.905403e+00 1.437221e-02 5.683843e-03 5.049895e-02 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 6 1.584890 2.511890 1.603180e+00 0.046723 0.046723 1.613340e+00 9.241681e-03 5.015050e-03 4.212277e-03 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 6 1.584890 2.511890 1.476240e+00 0.041852 0.041852 1.486114e+00 1.643185e-03 2.414627e-02 9.153185e-04 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 6 1.584890 2.511890 1.681000e+00 0.056039 0.056039 1.702357e+00 1.097676e-02 5.294187e-03 3.702657e-03 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 7 2.511890 3.981070 1.449040e+00 0.052324 0.052324 1.448802e+00 7.213453e-03 3.973823e-03 7.405354e-03 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 7 2.511890 3.981070 1.355050e+00 0.042581 0.042581 1.342020e+00 -3.865406e-04 2.403950e-02 3.674732e-01 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 7 2.511890 3.981070 1.514800e+00 0.060828 0.060828 1.524203e+00 1.005353e-02 4.176919e-03 3.203159e-01 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 8 3.981070 6.309570 1.288960e+00 0.062278 0.062278 1.279817e+00 1.012331e-02 2.051907e-03 3.323507e-01 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 8 3.981070 6.309570 1.186690e+00 0.053346 0.053346 1.177410e+00 2.223513e-03 2.009668e-02 5.339288e-02 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 8 3.981070 6.309570 1.357950e+00 0.067396 0.067396 1.349710e+00 1.139729e-02 9.385429e-04 1.930763e-01 0.000000e+00 0.000000e+00
correlation a 0.045000 0.070000 168 171 10.500000 11.000000 2 9 6.309570 10.000000 1.115210e+00 0.076487 0.076487 1.099862e+00 7.796135e-03 4.028257e-03 2.277645e-01 0.000000e+00 0.000000e+00
correlation s 0.045000 0.070000 168 171 10.500000 11.000000 2 9 6.309570 10.000000 9.934700e-01 0.067831 0.067831 9.960577e-01 2.403314e-03 1.875426e-02 4.230221e-01 0.000000e+00 0.000000e+00
correlation q 0.045000 0.070000 168 171 10.500000 11.000000 2 9 6.309570 10.000000 1.182700e+00 0.083292 0.083292 1.167405e+00 9.918005e-03 3.644226e-03 2.753295e-01 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 1 0.158490 0.251190 2.715400e+00 0.038283 0.038283 2.767084e+00 2.856581e-02 3.779301e-03 2.303283e+00 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 1 0.158490 0.251190 2.435160e+00 0.120778 0.120778 2.368051e+00 5.393384e-02 7.457913e-02 6.774123e-02 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 1 0.158490 0.251190 2.844760e+00 0.039239 0.039239 2.882958e+00 2.695057e-02 9.934768e-03 2.214842e+00 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 2 0.251190 0.398110 2.551040e+00 0.040224 0.040224 2.575909e+00 2.771297e-02 2.765409e-03 5.402829e-04 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 2 0.251190 0.398110 2.135320e+00 0.108832 0.108832 2.256042e+00 4.540952e-02 3.953152e-02 2.222010e-01 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 2 0.251190 0.398110 2.654830e+00 0.040170 0.040170 2.681601e+00 2.766879e-02 8.178925e-03 1.718971e-01 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 3 0.398110 0.630960 2.322370e+00 0.035058 0.035058 2.342822e+00 2.425454e-02 0.000000e+00 6.722266e-02 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 3 0.398110 0.630960 2.021080e+00 0.087674 0.087674 2.021727e+00 4.319171e-02 4.182048e-02 1.698720e-02 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 3 0.398110 0.630960 2.422250e+00 0.043809 0.043809 2.438553e+00 2.831863e-02 5.478993e-03 1.176938e+00 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 4 0.630960 1.000000 2.161390e+00 0.035289 0.035289 2.123769e+00 2.088161e-02 2.543321e-03 1.715422e+00 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 4 0.630960 1.000000 1.954950e+00 0.084864 0.084864 1.852088e+00 3.863746e-02 4.122876e-02 7.781095e-01 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 4 0.630960 1.000000 2.240830e+00 0.041143 0.041143 2.197310e+00 2.768744e-02 7.125206e-04 3.560094e-01 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 5 1.000000 1.584890 1.976670e+00 0.037955 0.037955 1.913911e+00 1.908241e-02 1.365100e-03 1.229160e+00 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 5 1.000000 1.584890 1.739780e+00 0.065916 0.065916 1.696812e+00 4.683936e-02 1.515018e-02 4.674188e-01 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 5 1.000000 1.584890 2.045540e+00 0.041733 0.041733 1.983341e+00 1.959304e-02 4.369140e-03 5.085389e-01 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 6 1.584890 2.511890 1.797990e+00 0.038542 0.038542 1.724422e+00 1.968674e-02 -3.815215e-04 6.081746e-01 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 6 1.584890 2.511890 1.629310e+00 0.078717 0.078717 1.572478e+00 1.531328e-02 2.008951e-02 6.218841e-01 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 6 1.584890 2.511890 1.866000e+00 0.039348 0.039348 1.771382e+00 1.973087e-02 1.749181e-03 6.743445e-02 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 7 2.511890 3.981070 1.663770e+00 0.043617 0.043617 1.564929e+00 2.020359e-02 2.039337e-05 1.812963e-03 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 7 2.511890 3.981070 1.498330e+00 0.077707 0.077707 1.434527e+00 1.857456e-02 1.760428e-02 1.555626e-01 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 7 2.511890 3.981070 1.728380e+00 0.040827 0.040827 1.607703e+00 2.081644e-02 2.174754e-03 9.522738e-02 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 8 3.981070 6.309570 1.498520e+00 0.048974 0.048974 1.397427e+00 1.594283e-02 1.135687e-03 1.701073e-01 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 8 3.981070 6.309570 1.371770e+00 0.071610 0.071610 1.270633e+00 3.035708e-02 1.385599e-02 8.146890e-02 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 8 3.981070 6.309570 1.551480e+00 0.049292 0.049292 1.435963e+00 1.242238e-02 5.712441e-03 4.254248e-01 0.000000e+00 0.000000e+00
correlation a 0.090000 0.120121 163 166 11.000000 13.000000 3 9 6.309570 10.000000 1.288230e+00 0.062689 0.062689 1.217982e+00 1.636165e-02 1.564504e-03 4.255786e-01 0.000000e+00 0.000000e+00
correlation s 0.090000 0.120121 163 166 11.000000 13.000000 3 9 6.309570 10.000000 1.207530e+00 0.071876 0.071876 1.095761e+00 2.567225e-02 1.490474e-02 2.694595e-01 0.000000e+00 0.000000e+00
correlation q 0.090000 0.120121 163 166 11.000000 13.000000 3 9 6.309570 10.000000 1.324130e+00 0.061307 0.061307 1.255740e+00 1.640616e-02 2.371592e-03 2.335144e-01 0.000000e+00 0.000000e+00
ssfr a 0.200000 0.400000 139 155 9.900000 10.200000 58 64 0.000000 0.000000 -9.960819e+00 0.280179 0.280179 -9.750009e+00 5.471076e-02 2.224368e-02 4.638029e-01 0.000000e+00 0.000000e+00
ssfr a 0.200000 0.400000 139 155 10.200000 10.500000 64 70 0.000000 0.000000 -1.014588e+01 0.280179 0.280179 -9.981214e+00 6.579435e-02 2.148624e-02 2.666003e-01 0.000000e+00 0.000000e+00
ssfr a 0.200000 0.400000 139 155 10.500000 10.800000 70 76 0.000000 0.000000 -1.037473e+01 0.280179 0.280179 -1.024477e+01 7.515494e-02 1.839454e-02 1.540241e-01 0.000000e+00 0.000000e+00
ssfr a 0.200000 0.400000 139 155 10.800000 11.100000 76 82 0.000000 0.000000 -1.060758e+01 0.280179 0.280179 -1.053106e+01 1.103779e-01 4.314451e-02 4.069146e-02 0.000000e+00 0.000000e+00
ssfr a 0.200000 0.400000 139 155 11.100000 12.000000 82 100 0.000000 0.000000 -1.080206e+01 0.280179 0.280179 -1.092114e+01 1.389548e-01 7.257310e-02 1.250666e-01 0.000000e+00 0.000000e+00
csfr a 0.001000 0.100000 165 177 10.000000 10.000000 60 60 0.000000 0.000000 -1.848233e+00 0.130384 0.130384 -1.930581e+00 5.498102e-02 1.796211e-02 2.286640e-01 0.000000e+00 0.000000e+00
csfr a 0.100000 0.150000 160 165 10.000000 10.000000 60 60 0.000000 0.000000 -1.876233e+00 0.130384 0.130384 -1.872647e+00 4.785674e-02 1.334516e-02 0.000000e+00 0.000000e+00 0.000000e+00
csfr a 0.170000 0.240000 151 158 10.000000 10.000000 60 60 0.000000 0.000000 -1.898233e+00 0.130384 0.130384 -1.773448e+00 4.882661e-02 9.911161e-03 6.458751e-01 0.000000e+00 0.000000e+00
csfr a 0.240000 0.350000 143 151 10.000000 10.000000 60 60 0.000000 0.000000 -1.676233e+00 0.130384 0.130384 -1.670761e+00 5.126250e-02 7.432243e-03 0.000000e+00 0.000000e+00 0.000000e+00
uvlf a 8.400000 9.500000 15 18 -21.550000 -20.750000 49 65 0.000000 0.000000 -5.267606e+00 0.186952 0.334603 -5.223694e+00 7.324947e-02 1.969006e-01 1.052264e-02 0.000000e+00 0.000000e+00
uvlf a 8.400000 9.500000 15 18 -20.750000 -19.950000 65 81 0.000000 0.000000 -4.496209e+00 0.155496 0.243924 -4.431415e+00 6.867135e-02 1.428970e-01 6.192661e-02 0.000000e+00 0.000000e+00
ssfr a 2.000000 2.500000 56 66 10.800000 11.100000 76 82 0.000000 0.000000 -8.821435e+00 0.280179 0.280179 -8.840777e+00 4.911037e-02 2.455049e-02 0.000000e+00 0.000000e+00 0.000000e+00
ssfr a 2.000000 2.500000 56 66 11.100000 12.000000 82 100 0.000000 0.000000 -8.850042e+00 0.280179 0.280179 -9.089364e+00 6.529797e-02 3.660943e-02 6.127658e-01 0.000000e+00 0.000000e+00
csfr a 0.820000 0.860000 106 109 10.000000 10.000000 60 60 0.000000 0.000000 -1.309033e+00 0.130384 0.130384 -1.174574e+00 2.707435e-02 9.879033e-03 7.706390e-01 0.000000e+00 0.000000e+00
csfr a 1.450000 1.490000 79 81 10.000000 10.000000 60 60 0.000000 0.000000 -9.845326e-01 0.170294 0.170294 -9.152953e-01 3.455552e-02 1.345245e-02 8.359694e-02 0.000000e+00 0.000000e+00
csfr a 2.210000 2.250000 61 62 10.000000 10.000000 60 60 0.000000 0.000000 -8.977326e-01 0.190263 0.190263 -9.260621e-01 4.599239e-02 1.851320e-02 1.916593e-03 0.000000e+00 0.000000e+00
